Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
1044.714044,X1-1,X2-2,X3-1,X4-4,X5-1,0.068660133,207,131,175,8,6,0.75,8,216,11,0.7
911.0278883,X1-1,X2-2,X3-1,X4-4,X5-1,0.068724976,152,189,175,8,6,0.75,8,216,11,0.7
966.9605835,X1-1,X2-2,X3-1,X4-4,X5-1,0.068770011,152,189,175,8,6,0.75,8,216,11,0.7
1270.320392,X1-1,X2-2,X3-1,X4-4,X5-1,0.068833348,54,66,125,3,2,0.55,8,1600,10,0.7
1084.196669,X1-1,X2-2,X3-1,X4-4,X5-1,0.06899905,207,131,175,8,6,0.75,8,216,11,0.7
1063.431801,X1-1,X2-2,X3-1,X4-4,X5-1,0.069210456,207,131,175,8,6,0.75,8,216,11,0.7
1082.59837,X1-1,X2-2,X3-1,X4-4,X5-1,0.070047286,207,131,175,8,6,0.75,8,216,11,0.7
1068.422024,X1-1,X2-2,X3-1,X4-4,X5-1,0.073919669,58,78,110,3,4,0.55,8,832,10,0.7
1029.193238,X1-1,X2-2,X3-1,X4-4,X5-1,0.074664137,208,194,175,8,6,0.75,8,216,10,0.7
956.5527192,X1-1,X2-2,X3-1,X4-4,X5-1,0.082817195,152,189,175,8,6,0.75,8,216,11,0.7
964.6508838,X1-1,X2-2,X3-1,X4-4,X5-1,0.083739406,208,194,175,8,6,0.75,8,216,10,0.7
1246.888158,X1-1,X2-2,X3-1,X4-4,X5-1,0.085624336,68,66,125,3,2,0.55,8,1600,10,0.7
1079.309107,X1-1,X2-2,X3-1,X4-4,X5-1,0.088056294,207,131,175,8,6,0.75,8,216,11,0.7
1085.998166,X1-1,X2-2,X3-1,X4-4,X5-1,0.088546803,207,131,175,8,6,0.75,8,216,11,0.7
964.7639646,X1-1,X2-2,X3-1,X4-4,X5-1,0.089662409,152,189,175,8,6,0.75,8,216,11,0.7
1030.865231,X1-1,X2-2,X3-1,X4-4,X5-1,0.097770416,208,194,175,8,6,0.75,8,216,10,0.7
1012.966693,X1-1,X2-2,X3-1,X4-4,X5-1,0.137367221,208,194,175,8,6,0.75,8,216,10,0.7
1038.248886,X1-1,X2-2,X3-1,X4-4,X5-1,0.161612758,208,194,175,8,6,0.75,8,216,10,0.7
345.9356908,X1-1,X2-2,X3-1,X4-4,X5-1,0.177193912,54,57,125,3,2,0.55,8,1600,10,0.7
1399.465687,X1-1,X2-2,X3-1,X4-4,X5-13,0.03106381,24,28,203,2,2,0.75,10,2400,10,0.8
1454.020029,X1-1,X2-2,X3-1,X4-4,X5-13,0.031306966,24,28,203,2,2,0.75,10,2400,10,0.8
1443.25418,X1-1,X2-2,X3-1,X4-4,X5-13,0.031426906,24,28,203,2,2,0.75,10,2400,10,0.8
1446.604869,X1-1,X2-2,X3-1,X4-4,X5-13,0.031497935,24,28,203,2,2,0.75,10,2400,10,0.8
1436.831592,X1-1,X2-2,X3-1,X4-4,X5-13,0.031526109,24,28,203,2,2,0.75,10,2400,10,0.8
1441.032854,X1-1,X2-2,X3-1,X4-4,X5-13,0.031683026,24,28,203,2,2,0.75,10,2400,10,0.8
1369.600077,X1-1,X2-2,X3-1,X4-4,X5-13,0.031817396,24,28,203,2,2,0.75,10,2400,10,0.8
1443.435087,X1-1,X2-2,X3-1,X4-4,X5-13,0.031915454,24,28,203,2,2,0.75,10,2400,10,0.8
866.3863833,X1-1,X2-2,X3-1,X4-4,X5-13,0.056045725,59,31,200,3,3,0.75,16,1152,15,0.8
875.5160691,X1-1,X2-2,X3-1,X4-4,X5-13,0.056131819,59,31,200,3,3,0.75,16,1152,15,0.8
264.5035499,X1-1,X2-2,X3-1,X4-4,X5-13,0.087450827,107,125,254,6,6,0.85,36,160,52,0.7
453.0702006,X1-1,X2-2,X3-1,X4-4,X5-13,0.134752449,130,120,152,5,5,0.75,32,440,33,0.7
451.5036095,X1-1,X2-2,X3-1,X4-4,X5-13,0.134968845,130,120,152,5,5,0.75,32,440,33,0.7
446.1593849,X1-1,X2-2,X3-1,X4-4,X5-13,0.135359741,130,120,152,5,5,0.75,32,440,33,0.7
451.540743,X1-1,X2-2,X3-1,X4-4,X5-13,0.135423621,130,120,152,5,5,0.75,32,440,33,0.7
459.6422109,X1-1,X2-2,X3-1,X4-4,X5-13,0.136437769,130,120,152,5,5,0.75,32,440,33,0.7
442.9141053,X1-1,X2-2,X3-1,X4-4,X5-13,0.136782954,130,120,152,5,5,0.75,32,440,33,0.7
455.8986094,X1-1,X2-2,X3-1,X4-4,X5-13,0.13712698,130,120,152,5,5,0.75,32,440,33,0.7
462.20277,X1-1,X2-2,X3-1,X4-4,X5-13,0.137303913,130,120,152,5,5,0.75,32,440,33,0.7
450.4554273,X1-1,X2-2,X3-1,X4-4,X5-13,0.137550175,130,120,152,5,5,0.75,32,440,33,0.7
452.7217481,X1-1,X2-2,X3-1,X4-4,X5-13,0.137550862,130,120,152,5,5,0.75,32,440,33,0.7
448.6017739,X1-1,X2-2,X3-1,X4-4,X5-13,0.137588989,130,120,152,5,5,0.75,32,440,33,0.7
451.3065541,X1-1,X2-2,X3-1,X4-4,X5-13,0.137855639,130,120,152,5,5,0.75,32,440,33,0.7
453.3124202,X1-1,X2-2,X3-1,X4-4,X5-13,0.137903643,130,120,152,5,5,0.75,32,440,33,0.7
452.2735344,X1-1,X2-2,X3-1,X4-4,X5-13,0.1381611,130,120,152,5,5,0.75,32,440,33,0.7
452.036013,X1-1,X2-2,X3-1,X4-4,X5-13,0.138255488,130,120,152,5,5,0.75,32,440,33,0.7
481.8206611,X1-1,X2-2,X3-1,X4-4,X5-13,0.138278961,87,86,152,4,4,0.75,32,624,34,0.7
493.3321489,X1-1,X2-2,X3-1,X4-4,X5-13,0.139872498,87,86,152,4,4,0.75,32,624,34,0.7
454.5869975,X1-1,X2-2,X3-1,X4-4,X5-13,0.140274467,130,120,152,5,5,0.75,32,440,33,0.7
478.6143092,X1-1,X2-2,X3-1,X4-4,X5-13,0.140570896,87,86,152,4,4,0.75,32,624,34,0.7
430.3156649,X1-1,X2-2,X3-1,X4-4,X5-13,0.151617156,93,127,178,5,5,0.75,32,440,32,0.7
458.0730636,X1-1,X2-2,X3-1,X4-4,X5-13,0.156203739,87,83,152,4,4,0.75,32,624,37,0.7
459.563051,X1-1,X2-2,X3-1,X4-4,X5-13,0.156594586,87,83,152,4,4,0.75,32,624,37,0.7
452.0453101,X1-1,X2-2,X3-1,X4-4,X5-13,0.156976188,87,83,152,4,4,0.75,32,624,37,0.7
377.1690978,X1-1,X2-2,X3-1,X4-4,X5-13,0.182632578,106,100,178,5,5,0.75,32,440,38,0.7
368.4551902,X1-1,X2-2,X3-1,X4-4,X5-13,0.183482599,106,100,178,5,5,0.75,32,440,38,0.7
403.1668944,X1-1,X2-2,X3-1,X4-4,X5-13,0.184976289,102,100,178,5,5,0.75,32,440,38,0.7
407.6212391,X1-1,X2-2,X3-1,X4-4,X5-13,0.185036334,102,100,178,5,5,0.75,32,440,38,0.7
411.2464073,X1-1,X2-2,X3-1,X4-4,X5-13,0.185310817,102,100,178,5,5,0.75,32,440,38,0.7
404.6706155,X1-1,X2-2,X3-1,X4-4,X5-13,0.185630655,102,100,178,5,5,0.75,32,440,38,0.7
408.0741765,X1-1,X2-2,X3-1,X4-4,X5-13,0.186155926,102,100,178,5,5,0.75,32,440,38,0.7
408.9290395,X1-1,X2-2,X3-1,X4-4,X5-13,0.186341908,102,100,178,5,5,0.75,32,440,38,0.7
403.4209367,X1-1,X2-2,X3-1,X4-4,X5-13,0.186437446,102,100,178,5,5,0.75,32,440,38,0.7
363.964821,X1-1,X2-2,X3-1,X4-4,X5-13,0.186535861,100,98,178,5,5,0.75,32,440,39,0.7
400.5821107,X1-1,X2-2,X3-1,X4-4,X5-13,0.186872934,102,100,178,5,5,0.75,32,440,38,0.7
398.5335905,X1-1,X2-2,X3-1,X4-4,X5-13,0.187232307,102,100,178,5,5,0.75,32,440,38,0.7
402.936899,X1-1,X2-2,X3-1,X4-4,X5-13,0.187257339,102,100,178,5,5,0.75,32,440,38,0.7
361.2839127,X1-1,X2-2,X3-1,X4-4,X5-13,0.187346179,100,98,178,5,5,0.75,32,440,39,0.7
365.6000198,X1-1,X2-2,X3-1,X4-4,X5-13,0.187360176,100,98,178,5,5,0.75,32,440,39,0.7
359.9411494,X1-1,X2-2,X3-1,X4-4,X5-13,0.187374392,100,98,178,5,5,0.75,32,440,39,0.7
448.7099,X1-1,X2-2,X3-1,X4-4,X5-13,0.187393032,87,83,152,4,4,0.75,32,624,37,0.7
397.2747768,X1-1,X2-2,X3-1,X4-4,X5-13,0.18752411,102,100,178,5,5,0.75,32,440,38,0.7
404.3109228,X1-1,X2-2,X3-1,X4-4,X5-13,0.187606583,102,100,178,5,5,0.75,32,440,38,0.7
369.5960861,X1-1,X2-2,X3-1,X4-4,X5-13,0.187642961,100,98,178,5,5,0.75,32,440,39,0.7
403.7762773,X1-1,X2-2,X3-1,X4-4,X5-13,0.187713843,102,100,178,5,5,0.75,32,440,38,0.7
365.9971217,X1-1,X2-2,X3-1,X4-4,X5-13,0.188017558,100,98,178,5,5,0.75,32,440,39,0.7
364.7576067,X1-1,X2-2,X3-1,X4-4,X5-13,0.189746815,100,98,178,5,5,0.75,32,440,39,0.7
372.0158162,X1-1,X2-2,X3-1,X4-4,X5-13,0.20425564,106,100,178,5,5,0.75,32,440,38,0.7
268.5961771,X1-1,X2-2,X3-1,X4-4,X5-13,0.229894593,107,125,254,6,6,0.85,36,160,52,0.7
264.7148384,X1-1,X2-2,X3-1,X4-4,X5-13,0.262075232,107,125,254,6,6,0.85,36,160,52,0.7
260.8895376,X1-1,X2-2,X3-1,X4-4,X5-13,0.263861804,107,125,254,6,6,0.85,36,160,52,0.7
262.3368874,X1-1,X2-2,X3-1,X4-4,X5-13,0.263932382,107,125,254,6,6,0.85,36,160,52,0.7
259.3788279,X1-1,X2-2,X3-1,X4-4,X5-13,0.264991632,107,125,254,6,6,0.85,36,160,52,0.7
261.1588771,X1-1,X2-2,X3-1,X4-4,X5-13,0.265048572,107,125,254,6,6,0.85,36,160,52,0.7
272.6940488,X1-1,X2-2,X3-1,X4-4,X5-13,0.265084305,107,125,254,6,6,0.85,36,160,52,0.7
261.6171208,X1-1,X2-2,X3-1,X4-4,X5-13,0.265098539,107,125,254,6,6,0.85,36,160,52,0.7
259.2789499,X1-1,X2-2,X3-1,X4-4,X5-13,0.265508982,107,125,254,6,6,0.85,36,160,52,0.7
261.628317,X1-1,X2-2,X3-1,X4-4,X5-13,0.265539801,107,125,254,6,6,0.85,36,160,52,0.7
266.7509573,X1-1,X2-2,X3-1,X4-4,X5-13,0.26562273,107,125,254,6,6,0.85,36,160,52,0.7
265.5979046,X1-1,X2-2,X3-1,X4-4,X5-13,0.265832365,107,125,254,6,6,0.85,36,160,52,0.7
256.9141539,X1-1,X2-2,X3-1,X4-4,X5-13,0.266042301,107,125,254,6,6,0.85,36,160,52,0.7
256.5734767,X1-1,X2-2,X3-1,X4-4,X5-13,0.266069046,107,125,254,6,6,0.85,36,160,52,0.7
256.3007494,X1-1,X2-2,X3-1,X4-4,X5-13,0.266194773,107,125,254,6,6,0.85,36,160,52,0.7
256.2925381,X1-1,X2-2,X3-1,X4-4,X5-13,0.266216765,107,125,254,6,6,0.85,36,160,52,0.7
254.6787523,X1-1,X2-2,X3-1,X4-4,X5-13,0.266335009,107,125,254,6,6,0.85,36,160,52,0.7
261.3316743,X1-1,X2-2,X3-1,X4-4,X5-13,0.266438321,107,125,254,6,6,0.85,36,160,52,0.7
265.1887186,X1-1,X2-2,X3-1,X4-4,X5-13,0.266500915,107,125,254,6,6,0.85,36,160,52,0.7
259.6469599,X1-1,X2-2,X3-1,X4-4,X5-13,0.266720123,107,125,254,6,6,0.85,36,160,52,0.7
259.8013948,X1-1,X2-2,X3-1,X4-4,X5-13,0.266746998,107,125,254,6,6,0.85,36,160,52,0.7
253.191033,X1-1,X2-2,X3-1,X4-4,X5-13,0.267015326,107,125,254,6,6,0.85,36,160,52,0.7
255.0416376,X1-1,X2-2,X3-1,X4-4,X5-13,0.267024221,107,125,254,6,6,0.85,36,160,52,0.7
265.3007609,X1-1,X2-2,X3-1,X4-4,X5-13,0.267209972,107,125,254,6,6,0.85,36,160,52,0.7
269.2153421,X1-1,X2-2,X3-1,X4-4,X5-13,0.267566958,107,125,254,6,6,0.85,36,160,52,0.7
253.227052,X1-1,X2-2,X3-1,X4-4,X5-13,0.267888327,107,125,254,6,6,0.85,36,160,52,0.7
259.322472,X1-1,X2-2,X3-1,X4-4,X5-13,0.267984776,107,125,254,6,6,0.85,36,160,52,0.7
258.0446495,X1-1,X2-2,X3-1,X4-4,X5-13,0.268023629,113,98,254,6,6,0.85,36,160,58,0.7
259.8324018,X1-1,X2-2,X3-1,X4-4,X5-13,0.268313833,107,125,254,6,6,0.85,36,160,52,0.7
265.8786413,X1-1,X2-2,X3-1,X4-4,X5-13,0.268612282,107,125,254,6,6,0.85,36,160,52,0.7
269.6949012,X1-1,X2-2,X3-1,X4-4,X5-13,0.268644493,107,125,254,6,6,0.85,36,160,52,0.7
253.9857188,X1-1,X2-2,X3-1,X4-4,X5-13,0.268940322,113,98,254,6,6,0.85,36,160,58,0.7
271.6541925,X1-1,X2-2,X3-1,X4-4,X5-13,0.270017884,107,125,254,6,6,0.85,36,160,52,0.7
257.2582835,X1-1,X2-2,X3-1,X4-4,X5-13,0.270140915,107,125,254,6,6,0.85,36,160,52,0.7
408.9064275,X1-1,X2-2,X3-1,X4-4,X5-13,0.280783641,102,100,178,5,5,0.75,32,440,38,0.7
261.2111675,X1-1,X2-2,X3-1,X4-4,X5-13,0.325379034,107,125,254,6,6,0.85,36,160,52,0.7
261.9809432,X1-1,X2-2,X3-1,X4-4,X5-13,0.33767288,107,125,254,6,6,0.85,36,160,52,0.7
255.7296316,X1-1,X2-2,X3-1,X4-4,X5-13,0.348160154,106,177,254,7,7,0.85,48,140,54,0.7
268.1118931,X1-1,X2-2,X3-1,X4-4,X5-13,0.361819504,106,177,254,7,7,0.85,48,140,54,0.7
257.4484839,X1-1,X2-2,X3-1,X4-4,X5-13,0.36206087,107,125,254,6,6,0.85,36,160,52,0.7
266.5177943,X1-1,X2-2,X3-1,X4-4,X5-13,0.363341822,106,177,254,7,7,0.85,48,140,54,0.7
260.3085743,X1-1,X2-2,X3-1,X4-4,X5-13,0.363846883,106,177,254,7,7,0.85,48,140,54,0.7
264.0824257,X1-1,X2-2,X3-1,X4-4,X5-13,0.36385946,106,177,254,7,7,0.85,48,140,54,0.7
262.0965416,X1-1,X2-2,X3-1,X4-4,X5-13,0.364317786,106,177,254,7,7,0.85,48,140,54,0.7
266.4591905,X1-1,X2-2,X3-1,X4-4,X5-13,0.364536268,106,177,254,7,7,0.85,48,140,54,0.7
264.4810908,X1-1,X2-2,X3-1,X4-4,X5-13,0.364559842,106,177,254,7,7,0.85,48,140,54,0.7
256.5964469,X1-1,X2-2,X3-1,X4-4,X5-13,0.364706209,106,177,254,7,7,0.85,48,140,54,0.7
262.0110949,X1-1,X2-2,X3-1,X4-4,X5-13,0.364891904,106,177,254,7,7,0.85,48,140,54,0.7
262.7360916,X1-1,X2-2,X3-1,X4-4,X5-13,0.364969574,106,177,254,7,7,0.85,48,140,54,0.7
260.229998,X1-1,X2-2,X3-1,X4-4,X5-13,0.364991101,106,177,254,7,7,0.85,48,140,54,0.7
270.6186386,X1-1,X2-2,X3-1,X4-4,X5-13,0.365522644,106,177,254,7,7,0.85,48,140,54,0.7
265.4286774,X1-1,X2-2,X3-1,X4-4,X5-13,0.365787379,106,177,254,7,7,0.85,48,140,54,0.7
266.6949608,X1-1,X2-2,X3-1,X4-4,X5-13,0.366023744,106,177,254,7,7,0.85,48,140,54,0.7
263.3133839,X1-1,X2-2,X3-1,X4-4,X5-13,0.366326383,106,177,254,7,7,0.85,48,140,54,0.7
262.1621122,X1-1,X2-2,X3-1,X4-4,X5-13,0.367207319,106,177,254,7,7,0.85,48,140,54,0.7
252.1775653,X1-1,X2-2,X3-1,X4-4,X5-13,0.367541226,106,177,254,7,7,0.85,48,140,54,0.7
261.6711584,X1-1,X2-2,X3-1,X4-4,X5-13,0.367553968,106,177,254,7,7,0.85,48,140,54,0.7
266.9943658,X1-1,X2-2,X3-1,X4-4,X5-13,0.368391243,106,177,254,7,7,0.85,48,140,54,0.7
265.8417612,X1-1,X2-2,X3-1,X4-4,X5-13,0.370614482,106,177,254,7,7,0.85,48,140,54,0.7
234.4553958,X1-1,X2-2,X3-1,X4-4,X5-13,0.373734896,138,161,254,7,7,0.85,48,140,60,0.8
234.5468151,X1-1,X2-2,X3-1,X4-4,X5-13,0.373980251,138,161,254,7,7,0.85,48,140,60,0.8
230.6440897,X1-1,X2-2,X3-1,X4-4,X5-13,0.374056481,138,161,254,7,7,0.85,48,140,60,0.8
232.7825262,X1-1,X2-2,X3-1,X4-4,X5-13,0.37569393,138,161,254,7,7,0.85,48,140,60,0.8
233.7516516,X1-1,X2-2,X3-1,X4-4,X5-13,0.376642068,138,161,254,7,7,0.85,48,140,60,0.8
230.1071259,X1-1,X2-2,X3-1,X4-4,X5-13,0.376731211,138,161,254,7,7,0.85,48,140,60,0.8
198.7985481,X1-1,X2-2,X3-1,X4-4,X5-13,0.379017531,106,106,254,6,6,0.85,48,160,80,0.7
233.8378954,X1-1,X2-2,X3-1,X4-4,X5-13,0.379890292,138,161,254,7,7,0.85,48,140,60,0.8
201.0474906,X1-1,X2-2,X3-1,X4-4,X5-13,0.380254822,106,106,254,6,6,0.85,48,160,80,0.7
230.676982,X1-1,X2-2,X3-1,X4-4,X5-13,0.381972572,138,161,254,7,7,0.85,48,140,60,0.8
189.6672429,X1-1,X2-2,X3-1,X4-4,X5-13,0.430822419,141,149,254,7,7,0.85,52,140,102,0.7
183.18136,X1-1,X2-2,X3-1,X4-4,X5-13,0.431362576,141,149,254,7,7,0.85,52,140,102,0.7
190.7233839,X1-1,X2-2,X3-1,X4-4,X5-13,0.433030522,141,149,254,7,7,0.85,52,140,102,0.7
187.1026239,X1-1,X2-2,X3-1,X4-4,X5-13,0.4367166,141,149,254,7,7,0.85,52,140,102,0.7
268.0179241,X1-1,X2-2,X3-1,X4-4,X5-13,0.437268716,107,125,254,6,6,0.85,36,160,52,0.7
189.1712395,X1-1,X2-2,X3-1,X4-4,X5-13,0.438253509,141,149,254,7,7,0.85,52,140,102,0.7
188.9911987,X1-1,X2-2,X3-1,X4-4,X5-13,0.438340134,141,149,254,7,7,0.85,52,140,102,0.7
190.0234896,X1-1,X2-2,X3-1,X4-4,X5-13,0.447404169,141,149,254,7,7,0.85,52,140,102,0.7
231.7877604,X1-1,X2-2,X3-1,X4-4,X5-13,0.452527446,131,100,254,7,7,0.85,48,140,60,0.7
82.48412106,X1-1,X2-2,X3-1,X4-4,X5-13,0.452674922,127,115,254,7,7,0.85,48,140,69,0.7
211.445348,X1-1,X2-2,X3-1,X4-4,X5-13,0.457779677,127,115,254,7,7,0.85,48,140,69,0.7
218.4469751,X1-1,X2-2,X3-1,X4-4,X5-13,0.458349856,127,115,254,7,7,0.85,48,140,69,0.7
211.8625915,X1-1,X2-2,X3-1,X4-4,X5-13,0.458813644,127,115,254,7,7,0.85,48,140,69,0.7
217.7295547,X1-1,X2-2,X3-1,X4-4,X5-13,0.459096856,127,115,254,7,7,0.85,48,140,69,0.7
216.7095988,X1-1,X2-2,X3-1,X4-4,X5-13,0.459766355,127,115,254,7,7,0.85,48,140,69,0.7
215.2843832,X1-1,X2-2,X3-1,X4-4,X5-13,0.460850036,127,115,254,7,7,0.85,48,140,69,0.7
214.0044275,X1-1,X2-2,X3-1,X4-4,X5-13,0.461832345,127,115,254,7,7,0.85,48,140,69,0.7
216.4618159,X1-1,X2-2,X3-1,X4-4,X5-13,0.462910048,127,115,254,7,7,0.85,48,140,69,0.7
256.1080749,X1-1,X2-2,X3-1,X4-4,X5-13,0.484078302,107,125,254,6,6,0.85,36,160,52,0.7
186.8724307,X1-1,X2-2,X3-1,X4-4,X5-13,0.540660394,127,115,254,7,7,0.85,48,140,80,0.7
191.8962228,X1-1,X2-2,X3-1,X4-4,X5-13,0.541362779,127,115,254,7,7,0.85,48,140,80,0.7
188.5293813,X1-1,X2-2,X3-1,X4-4,X5-13,0.545270289,127,115,254,7,7,0.85,48,140,80,0.7
192.4811416,X1-1,X2-2,X3-1,X4-4,X5-13,0.549570306,127,115,254,7,7,0.85,48,140,80,0.7
195.3120677,X1-1,X2-2,X3-1,X4-4,X5-13,0.550453067,127,115,254,7,7,0.85,48,140,80,0.7
185.6588453,X1-1,X2-2,X3-1,X4-4,X5-13,0.551130758,127,115,254,7,7,0.85,48,140,80,0.7
171.3019235,X1-1,X2-2,X3-1,X4-4,X5-13,0.56208389,169,165,254,9,9,0.85,64,108,86,0.7
138.0544025,X1-1,X2-2,X3-1,X4-4,X5-13,0.571427251,169,165,254,9,9,0.85,64,108,86,0.7
174.6019493,X1-1,X2-2,X3-1,X4-4,X5-13,0.57293718,169,165,254,9,9,0.85,64,108,86,0.7
170.9900304,X1-1,X2-2,X3-1,X4-4,X5-13,0.574781795,169,165,254,9,9,0.85,64,108,86,0.7
174.203214,X1-1,X2-2,X3-1,X4-4,X5-13,0.576585867,169,165,254,9,9,0.85,64,108,86,0.7
148.4904791,X1-1,X2-2,X3-1,X4-4,X5-13,0.5775418,153,131,254,8,8,0.85,56,108,109,0.8
185.1190679,X1-1,X2-2,X3-1,X4-4,X5-13,0.648229825,133,165,254,9,9,0.85,64,108,86,0.7
185.3952095,X1-1,X2-2,X3-1,X4-4,X5-13,0.656308607,133,165,254,9,9,0.85,64,108,86,0.7
143.9980206,X1-1,X2-2,X3-1,X4-4,X5-13,0.670689021,153,131,254,8,8,0.85,56,108,109,0.8
128.2613815,X1-1,X2-2,X3-1,X4-4,X5-13,0.672890299,174,169,254,10,10,0.85,72,80,131,0.7
149.0122707,X1-1,X2-2,X3-1,X4-4,X5-13,0.67437665,153,131,254,8,8,0.85,56,108,109,0.8
148.6717568,X1-1,X2-2,X3-1,X4-4,X5-13,0.683008804,153,131,254,8,8,0.85,56,108,109,0.8
146.903757,X1-1,X2-2,X3-1,X4-4,X5-13,0.683162032,153,131,254,8,8,0.85,56,108,109,0.8
146.8787869,X1-1,X2-2,X3-1,X4-4,X5-13,0.683238396,153,131,254,8,8,0.85,56,108,109,0.8
148.3153016,X1-1,X2-2,X3-1,X4-4,X5-13,0.685492896,153,131,254,8,8,0.85,56,108,109,0.8
148.5830414,X1-1,X2-2,X3-1,X4-4,X5-13,0.685663597,153,131,254,8,8,0.85,56,108,109,0.8
149.6709508,X1-1,X2-2,X3-1,X4-4,X5-13,0.6888264,153,131,254,8,8,0.85,56,108,109,0.8
149.3718258,X1-1,X2-2,X3-1,X4-4,X5-13,0.691870106,153,131,254,8,8,0.85,56,108,109,0.8
122.1945788,X1-1,X2-2,X3-1,X4-4,X5-13,0.717096078,165,174,254,10,10,0.85,72,80,134,0.7
121.8930717,X1-1,X2-2,X3-1,X4-4,X5-13,0.720403143,165,174,254,10,10,0.85,72,80,134,0.7
120.3962081,X1-1,X2-2,X3-1,X4-4,X5-13,0.723690764,165,174,254,10,10,0.85,72,80,134,0.7
127.1599599,X1-1,X2-2,X3-1,X4-4,X5-13,0.7247792,174,169,254,10,10,0.85,72,80,131,0.7
122.9081536,X1-1,X2-2,X3-1,X4-4,X5-13,0.724779902,165,174,254,10,10,0.85,72,80,134,0.7
119.434518,X1-1,X2-2,X3-1,X4-4,X5-13,0.725589491,165,174,254,10,10,0.85,72,80,134,0.7
123.2357223,X1-1,X2-2,X3-1,X4-4,X5-13,0.727062221,165,174,254,10,10,0.85,72,80,134,0.7
121.2538593,X1-1,X2-2,X3-1,X4-4,X5-13,0.728232221,165,174,254,10,10,0.85,72,80,134,0.7
123.2519898,X1-1,X2-2,X3-1,X4-4,X5-13,0.728605334,165,174,254,10,10,0.85,72,80,134,0.7
122.8868322,X1-1,X2-2,X3-1,X4-4,X5-13,0.729087119,165,174,254,10,10,0.85,72,80,134,0.7
122.2866776,X1-1,X2-2,X3-1,X4-4,X5-13,0.730106593,165,174,254,10,10,0.85,72,80,134,0.7
122.3593395,X1-1,X2-2,X3-1,X4-4,X5-13,0.730688446,165,174,254,10,10,0.85,72,80,134,0.7
122.6915072,X1-1,X2-2,X3-1,X4-4,X5-13,0.730817695,165,174,254,10,10,0.85,72,80,134,0.7
122.8037236,X1-1,X2-2,X3-1,X4-4,X5-13,0.730886074,165,174,254,10,10,0.85,72,80,134,0.7
123.4093475,X1-1,X2-2,X3-1,X4-4,X5-13,0.731429639,165,174,254,10,10,0.85,72,80,134,0.7
121.5456257,X1-1,X2-2,X3-1,X4-4,X5-13,0.732051965,165,174,254,10,10,0.85,72,80,134,0.7
128.1742992,X1-1,X2-2,X3-1,X4-4,X5-13,0.732054794,174,169,254,10,10,0.85,72,80,131,0.7
129.0775295,X1-1,X2-2,X3-1,X4-4,X5-13,0.732822092,174,169,254,10,10,0.85,72,80,131,0.7
122.0094471,X1-1,X2-2,X3-1,X4-4,X5-13,0.733070487,165,174,254,10,10,0.85,72,80,134,0.7
121.940378,X1-1,X2-2,X3-1,X4-4,X5-13,0.733085836,165,174,254,10,10,0.85,72,80,134,0.7
122.303797,X1-1,X2-2,X3-1,X4-4,X5-13,0.733528767,165,174,254,10,10,0.85,72,80,134,0.7
122.735061,X1-1,X2-2,X3-1,X4-4,X5-13,0.733614309,165,174,254,10,10,0.85,72,80,134,0.7
122.9303269,X1-1,X2-2,X3-1,X4-4,X5-13,0.733724361,165,174,254,10,10,0.85,72,80,134,0.7
122.7004424,X1-1,X2-2,X3-1,X4-4,X5-13,0.733824668,165,174,254,10,10,0.85,72,80,134,0.7
122.6776709,X1-1,X2-2,X3-1,X4-4,X5-13,0.734367735,165,174,254,10,10,0.85,72,80,134,0.7
122.4648838,X1-1,X2-2,X3-1,X4-4,X5-13,0.73817308,165,174,254,10,10,0.85,72,80,134,0.7
121.9086344,X1-1,X2-2,X3-1,X4-4,X5-13,0.73881939,165,174,254,10,10,0.85,72,80,134,0.7
120.2363491,X1-1,X2-2,X3-1,X4-4,X5-13,0.738903801,165,174,254,10,10,0.85,72,80,134,0.7
122.459224,X1-1,X2-2,X3-1,X4-4,X5-13,0.739594352,165,174,254,10,10,0.85,72,80,134,0.7
122.610368,X1-1,X2-2,X3-1,X4-4,X5-13,0.739612612,165,174,254,10,10,0.85,72,80,134,0.7
119.8200881,X1-1,X2-2,X3-1,X4-4,X5-13,0.740114895,165,174,254,10,10,0.85,72,80,134,0.7
128.1210205,X1-1,X2-2,X3-1,X4-4,X5-13,0.740222588,174,169,254,10,10,0.85,72,80,131,0.7
129.0644225,X1-1,X2-2,X3-1,X4-4,X5-13,0.740740708,174,169,254,10,10,0.85,72,80,131,0.7
129.6612941,X1-1,X2-2,X3-1,X4-4,X5-13,0.740772284,174,169,254,10,10,0.85,72,80,131,0.7
125.207395,X1-1,X2-2,X3-1,X4-4,X5-13,0.742547492,174,169,254,10,10,0.85,72,80,131,0.7
122.6173604,X1-1,X2-2,X3-1,X4-4,X5-13,0.743612002,165,174,254,10,10,0.85,72,80,134,0.7
130.4602899,X1-1,X2-2,X3-1,X4-4,X5-13,0.743710842,174,169,254,10,10,0.85,72,80,131,0.7
130.3882482,X1-1,X2-2,X3-1,X4-4,X5-13,0.746458159,174,169,254,10,10,0.85,72,80,131,0.7
127.1034219,X1-1,X2-2,X3-1,X4-4,X5-13,0.74827347,174,169,254,10,10,0.85,72,80,131,0.7
